Workout Timestamp,Live/On-Demand,Instructor Name,Length (minutes),Fitness Discipline,Type,Title,Class Timestamp,Total Output,Avg. Watts,Avg. Resistance,Avg. Cadence (RPM),Avg. Speed (mph),Distance (mi),Calories Burned,Avg. Heartrate,Avg. Incline,Avg. Pace (min/mi)
2023-08-30 11:46 (-04),On Demand,Ben Alldis,10,Cycling,Cool Down,10 min Cool Down Ride,2023-04-28 02:00 (-04),83,139,44%,80,18.42,3.07,126,128.48,,
2023-09-01 09:52 (-04),On Demand,Hannah Corbin,5,Cycling,Warm Up,5 min Warm Up Ride,2023-08-29 11:00 (-04),40,134,41%,85,18.10,1.51,47,108.70,,
2023-09-01 09:58 (-04),On Demand,Ben Alldis,30,Cycling,Power Zone,30 min Power Zone Rock Ride,2023-08-30 04:00 (-04),315,175,47%,82,20.15,10.08,412,135.65,,
2023-09-01 10:30 (-04),On Demand,Jess King,30,Cycling,Theme,30 min Sweat Steady: Low Impact Ride,2023-08-31 09:00 (-04),264,147,44%,83,18.82,9.41,406,134.32,,
2023-09-01 11:01 (-04),On Demand,Hannah Frankson,5,Cycling,Cool Down,5 min Cool Down Ride,2023-09-01 04:00 (-04),41,135,44%,78,18.22,1.51,65,132.24,,
2023-09-04 10:42 (EST),,,62,Cycling,,62 min Entertainment Ride,,481,129,42%,83,17.96,18.59,652,,,
2023-09-06 09:55 (EST),,,80,Cycling,,80 min Entertainment Ride,,516,107,40%,79,16.67,22.31,699,,,
2023-09-11 09:31 (-04),,,20,Cycling,,20 min Lanebreak Ride,,160,133,42%,82,17.73,5.92,204,114.06,,
2023-09-11 09:55 (EST),,,50,Cycling,,50 min Entertainment Ride,,335,112,40%,81,16.97,14.17,454,,,
2023-09-13 10:08 (-04),On Demand,Bradley Rose,10,Cycling,Warm Up,10 min Warm Up Ride,2023-09-12 04:00 (-04),85,142,41%,89,18.63,3.11,107,116.42,,
2023-09-13 10:19 (-04),On Demand,Ben Alldis,30,Cycling,Music,30 min EDM Ride,2023-09-11 15:25 (-04),326,181,51%,77,20.39,10.19,417,136.49,,
2023-09-13 10:51 (EST),,,55,Cycling,,55 min Entertainment Ride,,450,136,44%,80,18.32,16.82,609,,,
2023-09-16 10:01 (EST),,,60,Cycling,,60 min Entertainment Ride,,425,118,39%,86,17.23,17.28,586,,,
2023-09-19 09:34 (-04),On Demand,Bradley Rose,10,Cycling,Warm Up,10 min Warm Up Ride,2023-09-12 04:00 (-04),83,138,41%,89,18.41,3.07,99,111.22,,
2023-09-19 09:45 (-04),On Demand,Hannah Corbin,30,Cycling,Music,30 min Chris Stapleton Ride,2023-09-07 01:50 (-04),301,167,47%,83,19.80,9.90,372,126.93,,
2023-09-19 10:18 (-04),On Demand,Kendall Toole,30,Cycling,Music,30 min Skrillex Ride,2023-09-08 12:25 (-04),296,165,48%,79,19.60,9.80,390,130.87,,
2023-09-19 10:49 (-04),On Demand,Ben Alldis,10,Cycling,Cool Down,10 min Cool Down Ride,2023-04-28 02:00 (-04),79,132,44%,79,18.07,3.02,119,123.85,,
2023-09-21 10:22 (-04),,,5,Cycling,,5 min Lanebreak Ride,,35,117,39%,84,16.85,1.42,43,105.78,,
2023-09-21 10:28 (-04),,,20,Cycling,,20 min Lanebreak Ride,,188,156,44%,83,19.06,6.37,227,,,
2023-09-21 10:50 (-04),,,5,Cycling,,5 min Lanebreak Ride,,53,173,50%,76,20.14,1.70,57,,,
2023-09-21 11:18 (EST),,,46,Cycling,,46 min 46 sec Just Ride: Outdoor,,0,0,0%,0,23.11,15.06,345,,,
2023-09-22 10:03 (EST),,,60,Cycling,,60 min Entertainment Ride,,433,120,39%,87,17.42,17.50,331,109.98,,
2023-09-24 09:46 (-04),On Demand,Ben Alldis,10,Cycling,Warm Up,10 min Warm Up Ride,2023-06-13 02:00 (-04),107,179,46%,87,20.33,3.39,124,127.46,,
2023-09-24 09:57 (EST),,,65,Cycling,,65 min Entertainment Ride,,544,138,43%,83,18.47,20.20,454,122.21,,
2023-09-27 10:04 (-04),On Demand,Emma Lovewell,5,Cycling,Warm Up,5 min Warm Up Ride,2023-09-26 11:00 (-04),42,139,39%,92,18.29,1.52,48,110.97,,
2023-09-27 10:10 (-04),On Demand,Ben Alldis,30,Cycling,Power Zone,30 min Power Zone Endurance 90s Ride,2023-09-25 13:25 (-04),289,160,44%,87,19.58,9.79,378,128.25,,
2023-09-27 10:41 (EST),,,60,Cycling,,60 min Entertainment Ride,,539,149,45%,81,19.03,19.06,467,129.69,,
2023-09-28 13:17 (EST),,,52,Cycling,,52 min 54 sec Just Ride: Outdoor,,0,0,0%,0,21.15,15.08,391,,,
2023-09-29 10:28 (-04),On Demand,Bradley Rose,10,Cycling,Warm Up,10 min Warm Up Ride,2023-09-12 04:00 (-04),92,153,41%,92,19.21,3.21,117,122.31,,
2023-09-29 10:40 (-04),On Demand,Jess King,30,Cycling,Music,30 min Pop Ride,2023-09-28 09:55 (-04),310,172,49%,79,20.01,10.01,403,133.52,,
2023-09-29 11:12 (EST),,,48,Cycling,,48 min Entertainment Ride,,376,130,41%,85,18.01,14.43,354,126.32,,
2023-09-29 12:02 (-04),On Demand,Hannah Frankson,10,Cycling,Cool Down,10 min Janet Jackson Cool Down Ride,2023-09-28 19:40 (-04),69,115,42%,78,17.09,2.85,119,123.74,,
2023-09-30 09:47 (EST),,,60,Cycling,,60 min Entertainment Ride,,410,113,38%,85,17.07,17.13,307,105.49,,
2023-09-30 12:24 (EST),,,26,Cycling,,26 min 22 sec Just Ride: Outdoor,,0,0,0%,0,17.97,6.79,195,,,
2023-10-03 10:01 (-04),On Demand,Hannah Corbin,30,Cycling,Theme,30 min Thomas Rhett: Number Ones Ride,2023-09-29 14:55 (-04),292,162,46%,82,19.43,9.72,361,124.62,,
2023-10-03 10:34 (-04),On Demand,Ben Alldis,10,Cycling,Cool Down,10 min Cool Down Ride,2023-04-28 02:00 (-04),63,105,40%,78,16.42,2.74,94,107.74,,
2023-10-03 10:47 (-04),On Demand,Chelsea Jackson Roberts,20,Yoga,Flow,20 min Yoga Flow,2023-10-01 08:57 (-04),,,,,,,98,85.24,,
2023-10-05 09:19 (EST),,,75,Cycling,,75 min Entertainment Ride,,490,109,38%,85,16.81,21.04,501,108.25,,
2023-10-06 09:47 (-04),On Demand,Bradley Rose,10,Cycling,Warm Up,10 min Warm Up Ride,2023-09-12 04:00 (-04),90,150,42%,90,19.03,3.17,108,116.76,,
2023-10-06 09:59 (-04),On Demand,Hannah Frankson,20,Cycling,Music,20 min EDM Ride,2023-09-27 13:25 (-04),222,185,52%,74,20.67,6.89,268,133.30,,
2023-10-06 10:23 (EST),,,40,Cycling,,40 min Entertainment Ride,,306,126,41%,82,17.81,12.00,264,113.55,,
2023-10-08 09:33 (-04),On Demand,Bradley Rose,10,Cycling,Warm Up,10 min Linkin Park Warm Up Ride,2022-12-14 19:45 (-04),103,172,43%,92,20.09,3.35,125,128.07,,
2023-10-08 09:44 (-04),On Demand,Kendall Toole,30,Cycling,Music,30 min EDM Ride,2023-10-02 11:55 (-04),317,176,49%,79,20.14,10.07,420,137.12,,
2023-10-08 10:17 (EST),,,30,Cycling,,30 min Entertainment Ride,,205,114,40%,81,17.13,8.57,197,118.08,,
2023-10-09 09:37 (EST),,,70,Cycling,,70 min Entertainment Ride,,508,120,40%,83,17.44,20.52,429,114.88,,
2023-10-10 09:35 (-04),On Demand,Jess King,5,Cycling,Warm Up,5 min Warm Up Ride,2021-04-13 09:00 (-04),48,160,41%,96,19.41,1.61,54,121.72,,
2023-10-10 09:42 (-04),On Demand,Jess King,45,Cycling,Theme,45 min Sweat Steady Ride,2023-10-05 09:54 (-04),450,167,46%,83,19.80,14.85,598,132.70,,
2023-10-10 10:30 (EST),,,29,Cycling,,29 min Entertainment Ride,,163,92,37%,82,15.66,7.70,175,113.23,,
2023-10-11 09:39 (EST),,,71,Cycling,,71 min Entertainment Ride,,470,110,39%,84,16.84,20.00,400,110.64,,
2023-10-13 09:48 (EST),,,75,Cycling,,76 min Entertainment Ride,,451,99,39%,78,16.00,20.21,534,105.01,,
2023-10-14 10:03 (-04),On Demand,Matt Wilpers,10,Cycling,Warm Up,10 min Warm Up Ride,2023-10-10 11:00 (-04),87,144,41%,93,18.67,3.11,106,115.71,,
2023-10-14 10:14 (-04),On Demand,Ben Alldis,45,Cycling,Power Zone,45 min Power Zone Endurance EDM Ride,2023-10-12 02:00 (-04),452,167,48%,81,19.88,14.91,584,130.65,,
2023-10-14 11:01 (-04),On Demand,Matt Wilpers,10,Cycling,Cool Down,10 min Cool Down Ride,2023-10-11 11:00 (-04),33,54,26%,95,12.45,2.07,94,107.97,,
2023-10-15 10:18 (-04),,,30,Cycling,,30 min Lanebreak Ride,,285,158,46%,82,19.27,9.65,340,121.23,,
2023-10-15 10:50 (EST),,,37,Cycling,,37 min Entertainment Ride,,250,112,40%,80,17.03,10.52,201,109.00,,
2023-10-17 09:51 (-04),On Demand,Matt Wilpers,10,Cycling,Warm Up,10 min Warm Up Ride,2023-10-10 11:00 (-04),84,141,41%,91,18.44,3.08,108,117.18,,
2023-10-17 10:03 (-04),On Demand,Olivia Amato,30,Cycling,Music,30 min Country Ride,2023-10-12 05:56 (-04),312,173,48%,80,20.09,10.05,388,130.46,,
2023-10-19 10:04 (EST),,,61,Cycling,,61 min Entertainment Ride,,339,92,37%,79,15.65,16.00,251,97.11,,
2023-10-20 10:14 (EST),,,60,Cycling,,60 min Entertainment Ride,,377,104,38%,81,16.44,16.49,273,100.78,,
2023-10-23 09:31 (EST),,,72,Cycling,,72 min Entertainment Ride,,520,119,40%,81,17.36,21.02,379,106.76,,
2023-10-24 09:39 (-04),On Demand,Matt Wilpers,10,Cycling,Warm Up,10 min Warm Up Ride,2023-10-10 11:00 (-04),91,152,41%,93,19.01,3.17,112,119.38,,
2023-10-24 09:51 (-04),On Demand,Bradley Rose,20,Cycling,Music,20 min Country Ride,2023-10-20 13:54 (-04),206,172,47%,83,20.08,6.69,262,131.36,,
2023-10-24 10:13 (EST),,,45,Cycling,,45 min Entertainment Ride,,294,109,39%,81,16.78,12.61,270,113.97,,
2023-10-25 09:31 (-04),On Demand,Bradley Rose,10,Cycling,Warm Up,10 min Linkin Park Warm Up Ride,2022-12-14 19:45 (-04),108,180,44%,93,20.48,3.41,128,130.10,,
2023-10-25 09:44 (EST),,,57,Cycling,,57 min Entertainment Ride,,409,118,40%,84,17.37,16.67,329,111.38,,
2023-10-27 09:49 (-04),On Demand,Matt Wilpers,10,Cycling,Warm Up,10 min Warm Up Ride,2023-10-10 11:00 (-04),92,153,43%,89,19.05,3.17,108,117.85,,
2023-10-27 10:01 (-04),On Demand,Jess King,30,Cycling,Music,30 min Ludacris Ride,2023-10-26 18:54 (-04),328,182,49%,81,20.53,10.26,407,134.53,,
2023-10-27 10:35 (EST),,,43,Cycling,,43 min Entertainment Ride,,277,107,40%,80,16.68,12.00,254,112.14,,
2023-10-30 10:19 (EST),,,39,Cycling,,39 min Entertainment Ride,,253,107,38%,85,16.66,11.01,206,107.15,,
2023-10-31 09:51 (EST),,,45,Cycling,,45 min Entertainment Ride,,355,129,40%,87,17.97,13.71,275,114.29,,
2023-10-31 10:38 (EST),,,27,Cycling,,27 min Entertainment Ride,,168,103,37%,86,16.43,7.45,144,107.80,,
2023-11-01 11:23 (EST),,,32,Cycling,,32 min Entertainment Ride,,267,136,40%,89,18.35,10.00,207,110.43,,
2023-11-03 10:03 (-04),On Demand,Bradley Rose,10,Cycling,Warm Up,10 min Warm Up Ride,2023-09-12 04:00 (-04),105,175,43%,93,20.19,3.37,122,125.99,,
2023-11-03 10:15 (-04),On Demand,Emma Lovewell,30,Cycling,Music,30 min EDM Ride,2023-10-26 11:56 (-04),325,180,50%,79,20.34,10.17,405,133.95,,
2023-11-03 10:48 (-04),On Demand,Jess King,20,Cycling,Theme,20 min Halloween Ride,2023-10-31 09:00 (-04),209,174,50%,76,20.14,6.71,271,134.44,,
2023-11-03 11:11 (-04),On Demand,Ben Alldis,15,Cycling,Music,15 min Pop Punk Ride,2023-10-30 15:05 (-04),146,162,45%,84,19.55,4.89,204,134.76,,
2023-11-03 11:28 (-04),On Demand,Hannah Corbin,10,Cycling,Cool Down,10 min Cool Down Ride,2023-10-20 11:00 (-04),86,143,47%,73,18.65,3.11,130,130.89,,
2023-11-04 11:52 (-04),On Demand,Olivia Amato,5,Cycling,Warm Up,5 min Warm Up Ride,2023-10-17 11:00 (-04),50,167,45%,84,19.43,1.61,53,117.44,,
2023-11-04 11:58 (-04),Live,Olivia Amato,30,Cycling,Music,30 min EDM Ride,2023-11-04 11:55 (-04),349,194,50%,80,20.90,10.45,431,139.49,,
2023-11-05 09:25 (-05),On Demand,Chelsea Jackson Roberts,30,Yoga,Flow,30 min Yoga Flow,2023-11-03 12:54 (-05),,,,,,,116,70.15,,
2023-11-06 09:11 (-05),On Demand,Matt Wilpers,10,Cycling,Warm Up,10 min Warm Up Ride,2023-10-10 10:00 (-05),88,147,41%,93,18.74,3.12,110,118.26,,
2023-11-06 09:22 (-05),On Demand,Ben Alldis,30,Cycling,Music,30 min 80s Ride,2023-11-05 08:55 (-05),311,173,48%,82,20.02,10.01,399,132.75,,
2023-11-06 09:54 (-05),On Demand,Leanne Hainsby,30,Cycling,Music,30 min Country Ride,2023-11-06 01:55 (-05),255,142,43%,83,18.53,9.26,363,125.02,,
2023-11-06 10:30 (-05),On Demand,Ally Love,30,Cycling,Music,30 min Country Pop Ride,2023-10-30 05:53 (-05),265,147,46%,78,18.73,9.37,387,130.11,,
2023-11-06 11:02 (-05),On Demand,Sam Yo,10,Cycling,Cool Down,10 min 1989 (Taylor's Version) Cool Down,2023-11-02 18:35 (-05),72,120,42%,78,17.32,2.88,124,126.97,,
2023-11-07 09:06 (EST),,,60,Cycling,,60 min Entertainment Ride,,385,107,38%,85,16.61,16.66,297,104.19,,
2023-11-08 08:51 (-05),On Demand,Matt Wilpers,10,Cycling,Warm Up,10 min Warm Up Ride,2023-10-10 10:00 (-05),86,144,41%,91,18.54,3.09,117,122.54,,
2023-11-08 09:03 (-05),On Demand,Hannah Frankson,20,Cycling,Music,20 min EDM Ride,2023-11-07 01:55 (-05),200,167,50%,75,19.82,6.61,272,134.60,,
2023-11-08 09:25 (-05),On Demand,Ben Alldis,20,Cycling,Music,20 min Techno Ride,2023-11-06 13:25 (-05),173,144,44%,82,18.63,6.21,264,132.26,,
2023-11-08 09:49 (-05),On Demand,Leanne Hainsby,10,Cycling,Cool Down,10 min Craig David Cool Down Ride,2023-10-19 14:05 (-05),86,143,46%,77,18.69,3.11,129,130.26,,
2023-11-10 08:55 (EST),,,70,Cycling,,70 min Entertainment Ride,,492,116,39%,84,17.19,20.28,389,109.88,,
2023-11-12 10:46 (-05),On Demand,Matt Wilpers,120,Cycling,Power Zone,120 min Power Zone Endurance Ride,2023-10-28 05:55 (-05),1227,170,48%,81,20.01,40.01,1579,131.79,,
2023-11-12 12:47 (-05),On Demand,Matt Wilpers,5,Cycling,Cool Down,5 min Cool Down Ride,2021-04-29 08:00 (-05),25,85,34%,84,15.16,1.26,33,,,
2023-11-14 09:23 (EST),,,65,Cycling,,65 min Entertainment Ride,,468,119,40%,83,17.41,18.99,334,106.31,,
2023-11-15 09:30 (-05),On Demand,Bradley Rose,10,Cycling,Warm Up,10 min Warm Up Ride,2023-02-15 02:00 (-05),87,146,41%,90,18.83,3.14,103,113.54,,
2023-11-15 09:41 (-05),On Demand,Ben & Leanne ,30,Cycling,Theme,30 min 5 Year Anniversary Two For One,2023-11-07 13:25 (-05),310,172,48%,80,20.08,10.04,373,127.24,,
2023-11-15 10:13 (-05),On Demand,Hannah Corbin,20,Cycling,Music,20 min Country Ride,2023-11-03 14:25 (-05),209,174,48%,81,20.09,6.70,267,133.08,,
2023-11-15 10:35 (-05),On Demand,Bradley Rose,10,Cycling,Cool Down,10 min Cool Down Ride,2023-11-10 02:00 (-05),88,146,48%,74,18.87,3.14,123,125.99,,
2023-11-16 09:33 (EST),,,61,Cycling,,61 min Entertainment Ride,,338,92,36%,82,15.63,16.02,231,94.52,,
2023-11-18 13:19 (-05),On Demand,Matt Wilpers,90,Cycling,Power Zone,90 min Power Zone Endurance Ride,2023-09-16 06:25 (-05),918,170,48%,81,20.02,30.03,1173,131.45,,
2023-11-20 09:01 (-05),On Demand,Bradley Rose,10,Cycling,Warm Up,10 min blink-182 Warm Up Ride,2023-11-16 18:45 (-05),93,155,43%,87,19.24,3.20,107,116.48,,
2023-11-20 09:14 (-05),On Demand,Ben Alldis,30,Cycling,Music,30 min House Ride,2023-10-22 07:54 (-05),315,175,49%,80,20.11,10.05,391,130.96,,
2023-11-20 09:45 (-05),On Demand,Matt Wilpers,10,Cycling,Cool Down,10 min Cool Down Ride,2023-10-11 10:00 (-05),34,56,26%,97,12.61,2.10,88,103.59,,
2023-11-22 09:47 (-05),On Demand,Bradley Rose,10,Cycling,Warm Up,10 min blink-182 Warm Up Ride,2023-11-16 18:45 (-05),96,160,44%,88,19.50,3.25,112,119.44,,
2023-11-22 09:59 (-05),On Demand,Emma Lovewell,30,Cycling,Music,30 min EDM Ride,2023-11-19 09:55 (-05),299,166,48%,80,19.71,9.85,371,126.77,,
2023-11-22 10:31 (-05),On Demand,Kendall Toole,30,Cycling,Music,30 min blink-182 Ride,2023-11-16 18:55 (-05),279,155,46%,81,19.20,9.60,369,126.27,,
2023-11-22 11:02 (-05),On Demand,Sam Yo,10,Cycling,Cool Down,10 min Take That Cool Down Ride,2023-11-20 14:05 (-05),54,90,39%,75,15.43,2.57,96,109.17,,
2023-11-24 10:29 (-05),On Demand,Bradley Rose,10,Cycling,Warm Up,10 min blink-182 Warm Up Ride,2023-11-16 18:45 (-05),84,139,42%,85,18.38,3.07,96,108.86,,
2023-11-24 10:40 (-05),On Demand,Ben Alldis,30,Cycling,Music,30 min EDM Ride,2023-11-23 02:00 (-05),335,186,50%,80,20.52,10.26,382,129.15,,
2023-11-24 11:12 (-05),On Demand,Ben Alldis,30,Cycling,Low Impact,30 min Low Impact Ride,2023-10-26 01:00 (-05),283,157,45%,84,19.39,9.69,364,125.36,,
2023-11-24 11:44 (-05),On Demand,Bradley Rose,10,Cycling,Cool Down,10 min Cool Down Ride,2023-11-10 02:00 (-05),84,139,45%,79,18.50,3.09,116,121.49,,
2023-11-26 09:55 (-05),On Demand,Matt Wilpers,10,Cycling,Warm Up,10 min Warm Up Ride,2023-10-10 10:00 (-05),92,153,41%,93,19.01,3.17,108,117.25,,
2023-11-26 10:06 (-05),On Demand,Matt Wilpers,30,Cycling,Power Zone,30 min Power Zone Ride,2023-11-25 07:55 (-05),286,159,42%,87,18.74,9.37,366,125.79,,
2023-11-26 10:38 (-05),On Demand,Ben Alldis,30,Cycling,Low Impact,30 min Low Impact Ride,2023-11-26 09:00 (-05),290,161,46%,82,19.56,9.78,369,126.31,,
2023-11-26 11:10 (-05),On Demand,Bradley Rose,10,Cycling,Cool Down,10 min Cool Down Ride,2023-11-10 02:00 (-05),84,140,47%,75,18.46,3.08,115,120.97,,
2023-11-28 10:06 (EST),,,70,Cycling,,70 min Entertainment Ride,,421,99,37%,83,16.13,19.00,314,100.33,,
2023-12-01 09:20 (-05),On Demand,Matt Wilpers,30,Cycling,Power Zone,30 min Power Zone Endurance EDM Ride,2023-11-30 07:26 (-05),310,172,48%,80,20.04,10.02,390,130.79,,
2023-12-01 09:53 (-05),On Demand,Matt Wilpers,5,Stretching,Pre & Post-Ride Stretch,5 min AFO Post-Ride Stretch: The 1975,2022-08-19 07:15 (-05),,,,,,,37,96.42,,
2023-12-03 10:08 (-05),On Demand,Bradley Rose,10,Cycling,Warm Up,10 min blink-182 Warm Up Ride,2023-11-16 18:45 (-05),105,175,45%,89,20.20,3.36,120,124.67,,
2023-12-03 10:20 (-05),On Demand,Kendall Toole,30,Cycling,Music,30 min Pop Punk Ride,2023-11-27 11:54 (-05),303,168,46%,85,19.82,9.91,386,130.09,,
2023-12-03 10:53 (-05),On Demand,Jess King,30,Cycling,Theme,30 min Sweat Steady: Low Impact,2023-11-30 09:55 (-05),307,170,46%,84,20.03,10.02,407,134.72,,
2023-12-03 11:24 (-05),On Demand,Matt Wilpers,10,Cycling,Cool Down,10 min Cool Down Ride,2023-10-11 10:00 (-05),35,58,26%,96,12.80,2.14,92,109.71,,
2023-12-05 09:06 (-05),On Demand,Ben Alldis,30,Cycling,Music,30 min EDM Ride,2023-12-03 08:55 (-05),323,179,49%,80,20.26,10.13,380,128.63,,
2023-12-05 09:40 (-05),On Demand,Multiple Instructors ,30,Cycling,Theme,30 min Move As One Ride,2023-12-03 12:00 (-05),277,154,47%,78,19.14,9.57,366,125.65,,
2023-12-05 10:12 (-05),On Demand,Leanne Hainsby,30,Cycling,Music,30 min Pop Ride,2023-12-04 01:55 (-05),272,151,44%,84,19.01,9.51,391,130.90,,
2023-12-05 10:44 (-05),On Demand,Matt Wilpers,10,Cycling,Cool Down,10 min Cool Down Ride,2023-10-11 10:00 (-05),34,57,27%,93,12.69,2.12,99,110.51,,
2023-12-11 09:00 (-05),,,30,Cycling,,30 min Lanebreak Ride,,183,101,37%,85,15.83,7.92,240,100.29,,
2023-12-11 09:31 (-05),,,15,Cycling,,15 min Lanebreak Ride,,123,136,42%,83,18.00,4.52,158,114.88,,
2023-12-13 09:30 (-05),On Demand,Matt Wilpers,10,Cycling,Warm Up,10 min Warm Up Ride,2023-10-10 10:00 (-05),84,141,40%,92,18.41,3.07,102,112.79,,
2023-12-13 09:41 (-05),On Demand,Jess King,30,Cycling,Music,30 min 2000s Ride,2023-12-08 08:55 (-05),307,170,48%,80,19.94,9.97,386,129.90,,
2023-12-17 09:46 (-05),On Demand,Jess King,30,Cycling,Music,30 min House Ride,2023-12-15 08:55 (-05),310,172,48%,82,19.88,9.94,386,129.92,,
2023-12-19 09:37 (-05),On Demand,Jess King,30,Cycling,Music,30 min Techno Ride,2023-12-01 08:55 (-05),320,178,49%,81,20.15,10.07,382,129.27,,
2023-12-19 10:09 (-05),On Demand,Denis Morton,30,Cycling,Music,30 min Country Ride,2023-12-09 15:24 (-05),266,148,44%,84,18.86,9.43,361,124.73,,
2023-12-19 10:40 (-05),On Demand,Kendall Toole,20,Cycling,Music,20 min EDM Ride,2023-12-10 07:57 (-05),171,142,44%,82,18.50,6.17,231,99.89,,
2023-12-19 11:02 (-05),On Demand,Hannah Frankson,10,Cycling,Cool Down,10 min Cool Down Ride,2023-11-29 02:00 (-05),78,129,43%,80,17.90,2.98,118,123.37,,
2023-12-22 10:14 (-05),On Demand,Bradley Rose,10,Cycling,Warm Up,10 min Linkin Park Warm Up Ride,2022-12-14 18:45 (-05),85,141,41%,89,18.60,3.10,97,110.12,,
2023-12-22 10:26 (-05),On Demand,Bradley Rose,20,Cycling,Music,20 min Country Ride,2023-12-21 07:25 (-05),208,173,47%,84,20.08,6.70,266,132.79,,
2023-12-22 10:49 (-05),On Demand,Hannah Frankson,20,Cycling,Music,20 min EDM Ride,2023-12-20 13:25 (-05),210,175,50%,76,20.10,6.70,276,135.96,,
2023-12-22 11:11 (-05),,,10,Cycling,,10 min Lanebreak Ride,,73,121,40%,84,17.29,2.90,116,122.07,,
2023-12-23 09:48 (-05),On Demand,Jenn Sherman,10,Cycling,Warm Up,10 min Warm Up Ride,2023-12-05 11:00 (-05),91,152,41%,92,19.10,3.18,111,118.68,,
2023-12-23 10:00 (-05),On Demand,Bradley Rose,20,Cycling,Music,20 min Pop Ride,2023-12-21 06:55 (-05),223,186,49%,83,20.69,6.90,283,138.20,,
2023-12-23 10:22 (-05),On Demand,Bradley Rose,20,Cycling,Theme,20 min Holiday Ride,2023-12-20 06:56 (-05),195,162,46%,82,19.63,6.55,270,134.14,,
2023-12-23 10:43 (-05),On Demand,Hannah Frankson,10,Cycling,Cool Down,10 min Cool Down Ride,2023-11-29 02:00 (-05),81,135,43%,80,18.14,3.02,129,129.94,,
2023-12-25 09:55 (-05),On Demand,Bradley Rose,10,Cycling,Warm Up,10 min Linkin Park Warm Up Ride,2022-12-14 18:45 (-05),84,141,40%,90,18.54,3.09,102,117.49,,
2023-12-25 10:06 (-05),On Demand,Jess King,30,Cycling,Music,30 min EDM Trap Ride,2023-11-17 08:55 (-05),322,179,49%,79,20.37,10.19,385,129.76,,
2023-12-27 10:09 (-05),On Demand,Matt Wilpers,120,Cycling,Power Zone,120 min Power Zone Endurance Ride,2023-10-28 05:55 (-05),1165,162,47%,80,19.59,39.17,1534,119.52,,
2023-12-27 12:09 (-05),On Demand,Matt Wilpers,5,Cycling,Cool Down,5 min Cool Down Ride,2021-04-29 08:00 (-05),27,92,35%,86,15.49,1.28,55,119.31,,
2023-12-29 09:38 (-05),On Demand,Bradley Rose,10,Cycling,Warm Up,10 min Warm Up Ride,2023-09-12 03:00 (-05),81,135,40%,89,18.26,3.04,100,111.48,,
2023-12-29 09:50 (-05),On Demand,Kendall Toole,30,Cycling,Theme,30 min Top 50 Music Ride: #50-41,2023-12-26 09:00 (-05),291,162,47%,80,19.53,9.76,368,126.12,,
2023-12-29 10:21 (-05),On Demand,Ally Love,30,Cycling,Theme,30 min Top 50 Music Ride: #40-31,2023-12-27 09:00 (-05),293,163,48%,79,19.55,9.78,394,131.70,,
2023-12-29 10:53 (-05),On Demand,Ben Alldis,10,Cycling,Cool Down,10 min Cool Down Ride,2023-04-28 01:00 (-05),79,131,44%,77,18.02,3.01,120,124.35,,
2023-12-31 10:14 (-05),On Demand,Matt Wilpers,10,Cycling,Warm Up,10 min Warm Up Ride,2023-10-10 10:00 (-05),90,150,41%,92,18.89,3.15,109,117.48,,
2023-12-31 10:25 (-05),On Demand,Bradley Rose,30,Cycling,Theme,30 min Top 50 Music Ride: #30-21,2023-12-28 09:00 (-05),312,173,48%,82,20.09,10.04,387,130.13,,
2023-12-31 10:58 (-05),On Demand,Hannah Frankson,30,Cycling,Theme,30 min Top 50 Music Ride: #20-11,2023-12-29 09:00 (-05),270,150,47%,77,18.95,9.47,362,124.89,,
2023-12-31 11:29 (-05),On Demand,Bradley Rose,10,Cycling,Cool Down,10 min Cool Down Ride,2023-11-10 02:00 (-05),79,132,44%,78,17.99,3.00,119,123.80,,
2024-01-02 09:23 (-05),On Demand,Sam Yo,10,Cycling,Warm Up,10 min Warm Up Ride,2023-05-23 01:00 (-05),109,181,46%,86,20.50,3.42,121,125.46,,
2024-01-02 09:35 (-05),On Demand,Emma Lovewell,30,Cycling,Theme,30 min Top 50 Music Ride: #10-1,2023-12-30 09:00 (-05),318,176,51%,76,20.17,10.09,389,130.64,,
2024-01-02 10:06 (-05),On Demand,Ben Alldis,30,Cycling,Theme,30 min NYE Defected Records Ride,2023-12-30 17:00 (-05),314,174,51%,75,20.10,10.05,404,133.88,,
2024-01-02 10:37 (-05),On Demand,Bradley Rose,10,Cycling,Cool Down,10 min Cool Down Ride,2023-11-10 02:00 (-05),63,105,43%,73,16.54,2.75,103,113.70,,
2024-01-03 09:20 (EST),,,33,Cycling,,33 min Entertainment Ride,,209,104,38%,84,16.51,9.19,285,102.34,,
2024-01-05 09:43 (-05),On Demand,Bradley Rose,10,Cycling,Warm Up,10 min Elton John Warm Up Ride,2021-10-27 17:45 (-05),94,157,42%,91,19.35,3.22,109,117.35,,
2024-01-05 09:55 (-05),On Demand,Jess King,30,Cycling,Theme,30 min The Jess King Experience,2023-12-30 17:00 (-05),298,166,47%,81,19.72,9.86,360,124.44,,
2024-01-05 10:26 (-05),On Demand,Bradley Rose,30,Cycling,Music,30 min 90s Ride,2024-01-02 13:24 (-05),280,156,47%,80,19.28,9.64,365,125.38,,
